2018-09-21 15:15:28,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=17389315-69b3-46c8-87e3-33af2a5d98ce
2018-09-21 18:11:30,305 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathLoad=GameCreate
2018-09-21 18:11:30,357 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll
2018-09-21 18:11:30,362 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:11:30,368 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 18:11:30,372 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=Newtonsoft.Json, Version=6.0.0.0, Culture=, PublicKey token=30-AD-4F-E6-B2-A6-AE-ED, Path=
2018-09-21 18:11:30,379 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=System, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:11:30,387 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type Photon.Hive.Plugin.WebHooks.PluginFactory from assembly PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 18:11:30,396 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=Photon.Hive.Plugin.WebHooks.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll;version=1.0.15.11060
2018-09-21 18:11:30,884 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:11:30,890 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:11:30,899 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:11:30,912 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:11:30,918 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:11:30,924 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:11:30,930 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:11:30,938 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:11:30,944 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:11:30,953 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:11:30,960 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:11:30,968 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:11:30,974 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:11:30,980 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:11:30,986 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:11:30,994 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:11:31,000 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:11:31,013 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:11:31,027 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:11:31,036 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:11:31,045 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:11:31,061 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=7c1e444d-e1e4-4bbd-981c-572a0910a599
2018-09-21 18:11:31,087 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:11:31,097 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:11:31,904 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:11:31,910 [11] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:11:31,919 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 7c1e444d-e1e4-4bbd-981c-572a0910a599, Hostname localhost, IPv6Address 
2018-09-21 18:11:31,989 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=7c1e444d-e1e4-4bbd-981c-572a0910a599
2018-09-21 18:11:36,166 [15] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:Photon.Hive.Plugin.WebHooks.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll
2018-09-21 18:11:36,170 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 36
2018-09-21 18:11:36,185 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-09-21 18:11:36,210 [15] WARN  Photon.Hive.HiveHostGame - Game 'f684baac-ef74-4637-a05a-29b81784e366' userId '5552ffe0-8482-4c13-8e17-134ee004a5f7-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got='Webhooks' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 4:11:35 PM in Room , IP 127.0.0.1:0, 
2018-09-21 18:13:16,687 [20] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-09-21 18:13:16,700 [20] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-09-21 18:13:40,056 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ac3ba75c-b378-48cc-b22e-96bae4b23144
2018-09-21 18:13:40,095 [22] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins1.0
2018-09-21 18:13:40,144 [22] ERROR Photon.Hive.Plugin.PluginManager - Got Exception during either loading of assembly D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins1.0\\bin\CardGamePlugins.dll or type CardGamePlugins.PluginFactory.
Exception System.IO.FileNotFoundException: The system cannot find the file specified. (Exception from HRESULT: 0x80070002)
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-21 18:13:42,659 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:13:42,673 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:13:42,687 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:13:42,706 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:13:42,718 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:13:42,730 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:13:42,742 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:13:42,754 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:13:42,765 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:13:42,778 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:13:42,789 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:13:42,801 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:13:42,813 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:13:42,826 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:13:42,839 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:13:42,851 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:13:42,864 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:13:42,883 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:13:42,910 [22] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:13:42,932 [22] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:13:42,990 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:13:43,040 [22] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=ac3ba75c-b378-48cc-b22e-96bae4b23144
2018-09-21 18:13:43,076 [22] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:13:43,097 [22] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:13:43,114 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=7c1e444d-e1e4-4bbd-981c-572a0910a599
2018-09-21 18:13:43,127 [22] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:13:43,128 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=7c1e444d-e1e4-4bbd-981c-572a0910a599
2018-09-21 18:13:43,152 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=7c1e444d-e1e4-4bbd-981c-572a0910a599
2018-09-21 18:13:43,162 [22] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:13:43,697 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:43,734 [22] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins1.0
2018-09-21 18:13:43,778 [22] ERROR Photon.Hive.Plugin.PluginManager - Got Exception during either loading of assembly D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins1.0\\bin\CardGamePlugins.dll or type CardGamePlugins.PluginFactory.
Exception System.IO.FileNotFoundException: The system cannot find the file specified. (Exception from HRESULT: 0x80070002)
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-21 18:13:44,193 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:13:44,211 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:13:44,235 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:13:44,260 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:13:44,274 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:13:44,289 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:13:44,303 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:13:44,318 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:13:44,331 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:13:44,344 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:13:44,358 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:13:44,373 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:13:44,388 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:13:44,405 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:13:44,421 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:13:44,433 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:13:44,446 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:13:44,469 [22] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:13:44,489 [22] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:13:44,507 [22] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:13:44,521 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:13:44,540 [22] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:44,571 [22] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:13:44,590 [22] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:13:44,603 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=ac3ba75c-b378-48cc-b22e-96bae4b23144
2018-09-21 18:13:44,611 [22] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:13:44,622 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=Application abort), serverId=ac3ba75c-b378-48cc-b22e-96bae4b23144
2018-09-21 18:13:44,626 [22] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=ac3ba75c-b378-48cc-b22e-96bae4b23144
2018-09-21 18:13:44,636 [22] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:13:44,666 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:13:44,673 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:13:44,682 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 8e70be96-53ff-4bb1-ba12-27c181c41e4b, Hostname localhost, IPv6Address 
2018-09-21 18:13:44,708 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:54,788 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:54,795 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:13:54,798 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=4, reason=ManagedDisconnect, detail=), serverId=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:54,830 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=8e70be96-53ff-4bb1-ba12-27c181c41e4b
2018-09-21 18:13:54,839 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:14:01,672 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:01,694 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins1.0
2018-09-21 18:14:01,726 [1] ERROR Photon.Hive.Plugin.PluginManager - Got Exception during either loading of assembly D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins1.0\\bin\CardGamePlugins.dll or type CardGamePlugins.PluginFactory.
Exception System.IO.FileNotFoundException: The system cannot find the file specified. (Exception from HRESULT: 0x80070002)
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-21 18:14:02,165 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:14:02,182 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:14:02,200 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:14:02,227 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:14:02,244 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:14:02,262 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:14:02,280 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:14:02,297 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:14:02,312 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:14:02,329 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:14:02,342 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:14:02,356 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:14:02,371 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:14:02,384 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:14:02,401 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:14:02,415 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:14:02,431 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:14:02,453 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:14:02,472 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:14:02,485 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:14:02,500 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:14:02,525 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:02,555 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:14:02,577 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:14:03,424 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:14:03,433 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:14:03,445 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID a6949d59-2c75-4611-b69c-2efbdf907720, Hostname localhost, IPv6Address 
2018-09-21 18:14:03,499 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:05,597 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 36
2018-09-21 18:14:05,606 [11] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-09-21 18:14:23,641 [9] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:14:23,680 [9] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins
2018-09-21 18:14:23,801 [9] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=CardGamePlugins, Version=1.0.0.0, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 18:14:23,815 [9] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
